,lines,month,ridership,additional_platform_time,additional_train_time,over_five_mins_perc,wait_assessment,service_delivered,terminal_on_time_performance,percent_late,infra_critical,noninfra_critical,infra_noncritical,noninfra_noncritical
133,G,2,58786.0,1.2109138,1.1783175,0.1937287,0.76995575,0.9585666,0.759375,0.12170139,0.0,0.0,1171.0,215.0
134,J,1,23986.85714285714,1.180915,0.42084712,0.16970302,0.7677412,0.96495956,0.8928626,0.0,0.0,0.0,494.0,207.0
135,J,2,23008.714285714286,1.13221,0.5239123,0.18084794,0.7710874,0.9811321,0.88769203,0.0,1.0,0.0,474.0,163.0
136,"J,N,Q,R,W,Z,6",1,390662.0,7.978787935522723,2.304752237421391,0.8695587932535208,3.0464634695912536,4.454157439243354,3.9857745820734096,0.15258096425237955,11.696073505916063,13.959984894053196,6129.552925129571,2821.4625244384356
137,"J,N,Q,R,W,Z,6",2,352139.0,7.238845721252458,2.123411245072323,0.8246389508754913,3.134618349225871,4.528162103707149,3.9831928413540996,0.17614504055962096,10.534664736119598,7.695134922494414,5398.108091459041,2244.149139616885
138,"J,Z",1,31734.81818181818,1.180915,0.42084712,0.16970302,0.7677412,0.96495956,0.8928626,0.0,0.0,0.0,494.0,207.0
139,"J,Z",2,30630.18181818182,1.13221,0.5239123,0.18084794,0.7710874,0.9811321,0.88769203,0.0,1.0,0.0,474.0,163.0
140,L,1,79023.94444444444,1.0199139,0.58160985,0.092469186,0.73559916,0.9748934,0.913029,0.034655116,1.0,1.0,688.0,356.0
141,L,2,74126.44444444444,1.9549714,0.7327286,0.11752537,0.7111803,0.9626989,0.89330506,0.03501833,1.0,2.0,722.0,384.0
142,"L,G",1,155243.0,2.191647275635769,1.5658721254938375,0.25756363062181886,1.479653963488985,1.938531953157678,1.6952581342829682,0.11795717895994201,1.3548974102505926,1.3548974102505926,2035.9399493136436,648.7799462045581
143,"L,G",2,147541.0,3.417916087846901,1.7601140134495448,0.28544209937193255,1.4612273374929292,1.9226652131913573,1.6980455154851515,0.12735800314758672,1.3387249694740042,2.6774499389480084,1740.912488706172,656.2445198411067
144,"L,M",1,195963.0,2.7423393579917668,0.6584683051926391,0.26862277231964815,1.4518379069998253,1.9389068470959259,1.819778252202533,0.05928760973259021,1.2009787388868012,1.2009787388868012,1098.7396223937199,641.6861290220385
145,"L,M",2,185334.0,3.8849052311982284,0.9982894780419981,0.313817013936456,1.3933713876815426,1.9016153780335658,1.7374510799457017,0.0686873568024098,2.830595997285445,2.33880800542911,1417.4209280868658,635.1046404343288
146,"L,N,Q,R,W,4,5,6",1,830973.0,9.593156372851867,3.6647842727292135,1.0715303888178025,4.398280919488258,6.368974126712089,5.612679310592259,0.23155657643502156,14.796408499747344,17.454023600111988,7579.951341943184,4506.620174243737
147,"L,N,Q,R,W,4,5,6",2,795975.0,9.72805671017882,3.1492443644837387,1.0056263721562957,4.492387281410329,6.425327441281932,5.659111418073627,0.25746651996722403,17.1361205864941,9.724482833301277,6851.604933224924,3255.0580084829917
148,M,1,38990.833333333336,1.899129,-0.050102245,0.19720282,0.711369,0.9612768,0.9051697,0.022111492,0.0,0.0,341.0,268.0
149,M,2,36115.166666666664,1.9248273,0.1702798,0.2123564,0.6762786,0.93406594,0.8341198,0.03339383,2.0,0.0,690.0,224.0
150,"M,J",1,45160.0,3.2171811564343664,0.2808209014480079,0.37215670447007965,1.4683463841875133,1.9255331667536555,1.80038224124029,0.026333502622740913,0.0,0.0,805.7858870274625,486.64745680604443
151,"M,J",2,42187.666666666664,3.2219340024326937,0.620622127299392,0.3997593838436461,1.4276419055579521,1.9054063604843376,1.7106666227619471,0.0403411076440761,3.208040756153939,0.0,1208.9368033292508,399.6904861253903
152,"M,J,Z",1,109714.5,3.2171811564343664,0.2808209014480079,0.37215670447007965,1.4683463841875133,1.9255331667536555,1.80038224124029,0.026333502622740913,0.0,0.0,805.7858870274625,486.64745680604443
153,"M,J,Z",2,104270.0,3.2219340024326937,0.620622127299392,0.3997593838436461,1.4276419055579521,1.9054063604843376,1.7106666227619471,0.0403411076440761,3.208040756153939,0.0,1208.9368033292508,399.6904861253903
154,"M,R",1,94840.1,4.392281072933766,-0.0937580241926236,0.42866099397841917,0.9523664263578655,1.6080378587898176,1.5721652414461027,0.0516123710196704,6.559488416589591,1.3118976833179183,2400.5859651464725,410.05782240147977
155,"M,R",2,89247.2,4.216250285659925,0.08423006255646445,0.4285050407560057,0.9686491218652333,1.6204670416211338,1.5069855009097812,0.06945265762046376,11.573777240178773,1.2622962066964623,2403.7222236308307,358.37696932455117
156,N,1,51064.5,1.8459138,0.34529787,0.17322369,0.61984736,0.90909094,0.7657935,0.0,4.0,0.0,1969.0,463.0
157,N,2,49282.625,1.4450108,0.32574776,0.16231957,0.6509823,0.9265471,0.79031175,0.0,1.0,1.0,1439.0,431.0
158,"N,D",1,45982.0,3.7852533247235693,1.2441061965862887,0.39346507442443884,1.2409724869056138,1.7982559450778761,1.5367954879788723,0.033292716756883334,5.094531571208857,0.9684894762637141,3231.0026823274884,779.7580890841791
159,"N,D",2,42572.0,3.0510449407452813,1.077266818679892,0.37110484337293015,1.27809392371258,1.8220256117730516,1.5352638200518214,0.0388049636125663,6.799823915077523,1.0400352169844957,2645.6885225102483,720.8851768967208
160,"N,Q,R,W",1,307821.0,5.664428763741338,1.1588360914741376,0.6079618891643415,1.5924943790266897,2.532680614709126,2.2731985144494664,0.10460911350371174,10.141490857450883,1.1655994732291897,4499.070112301159,1166.7427531004003
161,"N,Q,R,W",2,287300.0,5.011078477038613,0.9918300209778447,0.5732472360281509,1.6947054468544815,2.5960542495227212,2.28476615868159,0.12128766071290112,10.134951571479851,3.0,3744.53369423772,934.510322495288
162,"N,Q,R,W,SG,1,2,3,7,A,C,E",1,1670789.0,14.626924472205365,4.033148667120529,1.5230248880138295,7.047739194278504,10.017508360112252,8.811340117577188,0.38739860486294864,25.072272613772125,6.1536933139379135,12922.90521178886,4863.681385946658
163,"N,Q,R,W,SG,1,2,3,7,A,C,E",2,1584405.0,13.784960671795032,4.166304231254588,1.494486639087774,7.155914149783446,10.055583352185637,8.739692539995955,0.4305033841048526,29.223034708610918,10.327967564726311,11785.238065637199,4239.472296957527
164,"N,R",1,124947.0,4.284014387937544,0.2336089329905765,0.4050683037095374,0.9271992645034897,1.5986856794178324,1.48223169555299,0.03246895562279748,9.170301866235473,1.1703018662354738,3565.8440065371196,585.4421569254771
165,"N,R",2,119239.0,3.788253196349584,0.23338144083579163,0.3864944059277635,0.9767897235717515,1.6330564605454945,1.4827362626940501,0.04140517768742594,10.16323768533222,2.0,2950.3029623557995,537.802846211092
166,"N,R,W",1,182596.0,4.284014387937544,0.2336089329905765,0.4050683037095374,0.9271992645034897,1.5986856794178324,1.48223169555299,0.03246895562279748,9.170301866235473,1.1703018662354738,3565.8440065371196,585.4421569254771
167,"N,R,W",2,167507.0,3.788253196349584,0.23338144083579163,0.3864944059277635,0.9767897235717515,1.6330564605454945,1.4827362626940501,0.04140517768742594,10.16323768533222,2.0,2950.3029623557995,537.802846211092
168,"N,R,W,4,5,6",1,485506.0,7.124642768175036,2.2154864865908284,0.7702554773684048,3.0221325634259406,4.475354835216124,3.928157116159353,0.12945356386483994,12.479609323013547,15.926684223120715,5865.483749502249,3512.62692594952
169,"N,R,W,4,5,6",2,450608.0,6.617159087935381,1.7415720354982103,0.7021532763493512,3.0841856889452743,4.512640002011302,3.976761696237882,0.14755030714727868,15.624495031585088,6.776221129721496,5270.105001854447,2454.275948183013
170,"N,W",1,98627.33333333333,1.8459138,0.34529787,0.17322369,0.61984736,0.90909094,0.7657935,0.0,4.0,0.0,1969.0,463.0
171,"N,W",2,93220.16666666667,1.4450108,0.32574776,0.16231957,0.6509823,0.9265471,0.79031175,0.0,1.0,1.0,1439.0,431.0
172,Q,1,105709.08333333333,1.3864859,0.9187823,0.20289072,0.66368717,0.93292147,0.7905694,0.07169447,1.0,0.0,940.0,579.0
173,Q,2,97677.75,1.2265413,0.7548961,0.18678878,0.7166452,0.962187,0.8016941,0.07955489,0.0,1.0,798.0,396.0
174,R,1,64791.0,2.3519258,-0.045188397,0.22331412,0.35282612,0.72153574,0.72362036,0.027744086,5.0,1.0,1651.0,172.0
175,R,2,61703.666666666664,2.215247,-0.032786276,0.21536064,0.3721439,0.7378641,0.70637316,0.03550506,8.0,1.0,1501.0,153.0
176,"R,2,3,4,5",1,272643.0,6.498904548102219,2.261213319748728,0.7621642996645317,2.948487313521752,4.439032938190211,3.802463412473907,0.1644314844687959,14.551200290533266,8.649576188794775,5160.1448087601275,3342.4792848177794
177,"R,2,3,4,5",2,259169.0,6.20602075267607,1.7323951723501343,0.6891301989682915,3.046819210243495,4.479121416175399,3.8440543582986257,0.18451205478692848,17.78695555896404,4.081125277533094,4851.1182237945795,2163.338201026407
178,"R,W",1,104098.83333333333,1.8459138,0.34529787,0.17322369,0.61984736,0.90909094,0.7657935,0.0,4.0,0.0,1969.0,463.0
179,"R,W",2,102120.66666666667,1.4450108,0.32574776,0.16231957,0.6509823,0.9265471,0.79031175,0.0,1.0,1.0,1439.0,431.0
180,SF,1,16494.0,0.30308694,0.005989666,0.03689731,0.99242425,0.9962121,0.9903475,0.0,0.0,0.0,37.0,13.0
181,SF,2,15120.0,0.3478314,0.015580897,0.05136248,0.9956076,0.998538,0.9962406,0.0,0.0,0.0,9.0,8.0
182,"SG,4,5,6,7",1,1587648.0,4.882037923030763,2.6399063276471977,0.5591806839546337,3.493708595652313,4.744686562634384,4.23705438248749,0.15527268930988464,6.111192527984889,17.75875981157622,3900.70521866338,3607.26061563284
183,"SG,4,5,6,7",2,1455317.0,5.249423280758332,2.5661855100678443,0.5339457053225133,3.463696786809754,4.6983698377740675,4.267489720574964,0.1779857100191566,9.766655959336981,6.674023790613293,3840.3695609132283,2642.182576182398
